player_id;name_first;name_last;hand;dob;ioc;ioc_nation;height;wikidata_id
104195;Simone;Vagnozzi;R;19830530;ITA;Italy;173;Q1637195
104196;Carlos;Cuadrado;R;19830601;ESP;Spain;180;Q2939323
104197;David;Ortiz Djian;R;19830602;ESP;Spain;;
104198;Guillermo;Garcia Lopez;R;19830604;ESP;Spain;188;Q304724
104199;Sebastian;Quintero;R;19830604;COL;Colombia;;Q107616085
104200;Juan Manuel;Elizondo;U;19830608;MEX;Mexico;180;Q13513038
104201;Stefan;Borg;R;19830615;SWE;Sweden;;
104202;Christopher;Lam;R;19830616;USA;United States of America;178;
104203;Darko;Madjarovski;R;19830617;SRB;Serbia;;Q100248723
104204;Ilya;Chkoniya;U;19830618;RUS;Russia;;
104205;Taras;Demyanekno;U;19830619;UKR;Ukraine;;
104206;Alberto;Giraudo;L;19830627;ITA;Italy;;Q25003568
104207;Tony;Holzinger;R;19830627;GER;Germany;;
104208;Damian;Patriarca;R;19830628;ARG;Argentina;;Q47004236
104209;Rainer;Eitzinger;R;19830628;AUT;Austria;178;Q3929654
104210;Ryan;Russell;L;19830706;JAM;Jamaica;;
104211;Roman;Valent;R;19830708;SUI;Switzerland;183;Q3440909
104212;Joseph;Huber;R;19830709;AUT;Austria;;
104213;Tigran;Martirosyan;R;19830712;ARM;Armenia;;Q7801688
104214;Igor;Andreev;R;19830714;RUS;Russia;185;Q296183
104215;Andrei;Gorban;U;19830719;MDA;Moldova;;Q4755797
104216;Maximo;Gonzalez;R;19830720;ARG;Argentina;175;Q512199
104217;Simon;Stadler;L;19830720;GER;Germany;183;Q90583
104218;Michal;Kokta;R;19830724;CZE;Czechia;;
104219;Stephane;Bohli;R;19830725;SUI;Switzerland;185;Q669565
104220;Adrian;Barbu;R;19830729;ROU;Romania;;
104221;Jonathan;Gonzalia;R;19830802;ARG;Argentina;;
104222;Nikola;Ciric;L;19830802;SRB;Serbia;201;Q13513058
104223;William;Ferreira;U;19830802;BRA;Brazil;;
104224;Travis;Rettenmaier;R;19830806;USA;United States of America;188;Q519294
104225;Jan;Hajek;R;19830807;CZE;Czechia;180;Q942494
104226;Bastian;Knittel;L;19830808;GER;Germany;180;Q107961
104227;Augustin;Gensse;R;19830810;FRA;France;180;Q3496211
104228;Guillem;Burniol;R;19830814;ESP;Spain;;Q107709537
104229;Yen Hsun;Lu;R;19830814;TPE;Taiwan;180;Q313144
104230;Daniel;Koellerer;R;19830817;AUT;Austria;180;Q460410
104231;Enrico;Wellenfeld;U;19830820;ITA;Italy;;
104232;Dusan;Mihailovic;U;19830824;SRB;Serbia;;
104233;Frederik;Nielsen;R;19830827;DEN;Denmark;190;Q714047
104234;Predrag;Rusevski;R;19830827;MKD;North Macedonia;;Q7239719
104235;Matwe;Middelkoop;R;19830903;NED;Netherlands;191;Q527839
104236;Rouzbeh;Kamran;U;19830903;IRI;Iran;;
104237;David;To;R;19830905;AUS;Australia;;
104238;Jaume;Santo Valdivieso;R;19830906;ESP;Spain;;
104239;Diego;Lopez;U;19830907;ARG;Argentina;;
104240;Sahr Timothy;Kpulun;R;19830909;SLE;Sierra Leone;;
104241;Matthew;Hicks;U;19830910;AUS;Australia;;
104242;Jan;Masik;R;19830911;CZE;Czechia;;
104243;Oscar;Posada;R;19830912;VEN;Venezuela;;
104244;David;Baxendine;U;19830913;GBR;Great Britain;;
104245;Mehdi;Ehtemaai;R;19830920;IRI;Iran;;
104246;Motaz Abou;El Khair;U;19830920;EGY;Egypt;;
104247;Sebo;Kiss;U;19830920;HUN;Hungary;;Q107504145
104248;Cyril;Baudin;U;19830921;FRA;France;;
104249;Marcelo;Melo;R;19830923;BRA;Brazil;203;Q439942
104250;Prakash;Amritraj;R;19831002;IND;India;188;Q2634193
104251;Ti;Chen;R;19831003;TPE;Taiwan;183;Q5090906
104252;Florian;Mayer;R;19831005;GER;Germany;190;Q77170
104253;Juan Martin;Aranguren;R;19831007;ARG;Argentina;;Q6298739
104254;Charles;Roche;R;19831008;FRA;France;;
104255;Tommaso;Sanna;U;19831008;ITA;Italy;;
104256;Clement;Reix;U;19831009;FRA;France;;Q23831313
104257;Pierre;Metenier;U;19831015;FRA;France;;
104258;Juan Enrique;Crosa;R;19831016;PAR;Paraguay;;
104259;Philipp;Kohlschreiber;R;19831016;GER;Germany;178;Q77149
104260;Johny;De Leon;R;19831017;ECU;Ecuador;;
104261;Peng;Sun;R;19831019;CHN;China;;Q3505907
104262;Flavio;Cipolla;R;19831020;ITA;Italy;173;Q185462
104263;Eduard;Bainad;U;19831025;ESP;Spain;;
104264;Marco;Viola;R;19831028;ITA;Italy;;
104265;William;Boe Wiegaard;R;19831109;USA;United States of America;183;
104266;Marcin;Domaszewicz;R;19831110;POL;Poland;;
104267;Maxime;Bonami;R;19831112;FRA;France;;
104268;Alejandro;Falla;L;19831114;COL;Colombia;185;Q357215
104269;Fernando;Verdasco;L;19831115;ESP;Spain;188;Q191740
104270;Marvin;Rolle;R;19831115;BAH;Bahamas;;Q6778468
104271;Philipp;Mukhometov;R;19831125;RUS;Russia;;Q107420097
104272;Torsten;Popp;R;19831125;GER;Germany;;Q107311705
104273;Edouard Roger;Vasselin;R;19831128;FRA;France;188;Q274441
104274;Giulio;Torroni;U;19831208;ITA;Italy;;
104275;Josko;Topic;U;19831208;CRO;Croatia;;Q18549902
104276;Thomas;Holzer;U;19831211;ITA;Italy;;
104277;Matej;Bocko;U;19831212;SVK;Slovakia;;
104278;Matt;Bocko;U;19831212;USA;United States of America;;
104279;Goran;Dragicevic;R;19831213;USA;United States of America;;Q50345502
104280;Rafael;Moreno Negrin;R;19831219;ESP;Spain;;
104281;Ryler;Deheart;L;19840103;USA;United States of America;183;Q2178260
104282;Dennis;Peschek;R;19840106;GER;Germany;;
104283;Minh Quan;Do;R;19840107;VIE;Vietnam;;Q8079975
104284;Frank;Condor;U;19840110;ESP;Spain;;
104285;Patrick;Schmolzer;R;19840111;AUT;Austria;;Q107722036
104286;Vishal;Punna;R;19840114;IND;India;;Q100606519
104287;Steven;Korteling;U;19840116;NED;Netherlands;;Q107710328
104288;Leon;Frost;R;19840117;AUS;Australia;;
104289;Evan;Oneil;R;19840118;AUS;Australia;;
104290;Baptiste;Bayet;L;19840120;FRA;France;;
104291;Malek;Jaziri;R;19840120;TUN;Tunisia;185;Q440477
104292;Izak;Van Der Merwe;R;19840126;RSA;South Africa;196;Q940577
104293;Federico;Raffaelli;U;19840130;ITA;Italy;;
104294;Hao;Lu;R;19840130;CHN;China;;
104295;Raphael;Durek;R;19840202;AUS;Australia;188;Q51048592
104297;Rogerio;Dutra Silva;R;19840203;BRA;Brazil;178;Q600087
104298;Angel Alonso;Campos;R;19840205;ESP;Spain;;
104299;Hiu Tung;Yu;L;19840205;HKG;Hong Kong;;Q8059922
104300;Eduardo;Portal;L;19840206;BRA;Brazil;;
104301;Frantisek;Polyak;R;19840208;SVK;Slovakia;;
104302;Mat;Cloer;R;19840209;USA;United States of America;;
104303;Valerio;Carrese;R;19840209;ITA;Italy;;
104304;Stefan;Wiespeiner;R;19840210;AUT;Austria;;
104305;Luka;Gregorc;R;19840214;SLO;Slovenia;;Q3499403
104306;Ivan;Bjelica;R;19840215;SRB;Serbia;;
104307;Dori;Sadovnik;U;19840216;ISR;Israel;;
104308;Michal;Przysiezny;R;19840216;POL;Poland;185;Q1425199
104309;Scott;Doerner;U;19840218;AUS;Australia;;
104310;Benjamin;Rufer;R;19840219;SUI;Switzerland;;
104311;Leonardo;Tavares;R;19840220;POR;Portugal;185;Q548542
104312;Andreas;Seppi;R;19840221;ITA;Italy;190;Q319572
104313;Jonathan;Kinsella;R;19840222;GBR;Great Britain;185;
104314;Brian;Dabul;L;19840224;ARG;Argentina;170;Q717438
104315;Kevin;Deden;R;19840225;GER;Germany;;Q17322807
104316;Pietro;Ansaldo;R;19840228;ITA;Italy;;
104317;David;Luque Velasco;U;19840302;ESP;Spain;;
104318;Jiri;Krkoska;R;19840302;CZE;Czechia;;Q57293157
104319;Robert;Godlewski;U;19840303;POL;Poland;;
104320;Karel;Triska;U;19840304;CZE;Czechia;;
104321;Branislav;Repa;U;19840305;SVK;Slovakia;;
104322;Daniel;Dueren;R;19840305;GER;Germany;;
104323;Photos;Kallias;L;19840306;CYP;Cyprus;;Q4847280
104324;Juan Miguel;Such Perez;U;19840309;ESP;Spain;;
104325;Johannes;Ager;R;19840310;AUT;Austria;196;Q107297823
104326;Brett;Ross;R;19840313;USA;United States of America;;
104327;Steve;Darcis;R;19840313;BEL;Belgium;178;Q164531
104328;Jean Noel;Insausti;U;19840315;FRA;France;;
104329;Andrei;Somov;R;19840318;RUS;Russia;;
104330;Rajeev;Ram;R;19840318;USA;United States of America;193;Q555660
104331;Rudy;Coco;U;19840321;FRA;France;;Q16298447
104332;Philipp;Petzschner;R;19840324;GER;Germany;185;Q77180
104333;Atsuo;Ogawa;R;19840325;JPN;Japan;;
104334;Alberto;Brizzi;R;19840326;ITA;Italy;;Q4711957
104335;Callum;Beale;U;19840327;AUS;Australia;;
104336;Gvidas;Sabeckis;R;19840327;LTU;Lithuania;;Q12656302
104337;Stephen;Amritraj;R;19840328;IND;India;;Q7608588
104338;Juan;Monaco;R;19840329;ARG;Argentina;185;Q294888
104339;Mario;Ancic;R;19840330;CRO;Croatia;196;Q295811
104340;Mikael;Ekman;R;19840330;SWE;Sweden;;
104341;Sergei;Demekhine;R;19840330;RUS;Russia;;Q7453498
104342;Matias;Silva;R;19840331;PER;Peru;;Q6006733
104343;Adrian;Gavrila;R;19840401;ROU;Romania;;Q37149109
104344;Aaron;Yovan;U;19840402;USA;United States of America;;
104345;Nikola;Martinovic;U;19840402;CRO;Croatia;;
104346;Raian;Luchici;R;19840404;ROU;Romania;175;
104347;Martin;Fafl;R;19840407;CZE;Czechia;;
104348;Dias;Doskarayev;U;19840409;KAZ;Kazakhstan;;Q12540475
104349;Rui;Machado;R;19840410;POR;Portugal;178;Q440127
104350;Alex;Vittur;U;19840411;ITA;Italy;;
104351;Benjamin;Dracos;U;19840417;FRA;France;;
104352;Colin;Obrien;U;19840417;IRL;Ireland;;Q16219269
104353;Javier;Herrera Eguiluz;R;19840419;MEX;Mexico;;
104354;Daniele;Giorgini;R;19840424;ITA;Italy;180;Q3701983
104355;Lester;Cook;R;19840424;USA;United States of America;180;Q6531831
104356;Mario;Haider Maurer;U;19840424;AUT;Austria;;
104357;Rylan;Rizza;U;19840424;USA;United States of America;;
104358;Bas;Van Der Valk;L;19840425;NED;Netherlands;;Q55238071
104359;Matteo;Volante;U;19840429;ITA;Italy;;Q16302926
104360;Adam;Chadaj;L;19840501;POL;Poland;178;Q9139415
104361;Michel;Koning;R;19840501;NED;Netherlands;;Q2429590
104362;Soma;Kesthely;R;19840501;NOR;Norway;;
104363;Yuri;Bezeruk;R;19840501;AUS;Australia;;
104364;Nils;Muschiol;R;19840505;GER;Germany;;
104365;Thomas;Cazes Carrere;R;19840505;FRA;France;;
104366;Rohan;Gajjar;R;19840508;IND;India;;
104367;Charly;Villeneuve;R;19840515;FRA;France;;
104368;Daniel;King Turner;R;19840515;NZL;New Zealand;190;Q3701642
104369;Arnaud;Delgado;U;19840518;FRA;France;;
104370;Yu;Wang;U;19840519;CHN;China;;
104371;Ivo;Minar;R;19840521;CZE;Czechia;183;Q285125
104372;Alex;Bogdanovic;L;19840522;GBR;Great Britain;183;Q1391396
104373;Aleksandar;Maric;R;19840523;BIH;Bosnia and Herzegovina;;
104374;Hyung Tae;Kwon;U;19840526;KOR;South Korea;;
104375;Marek;Pokrywka;R;19840526;POL;Poland;;
104376;David Ollivier;Baquero;U;19840529;ESP;Spain;;
104377;Theodoros;Angelinos;U;19840529;GRE;Greece;;Q16297412
104378;Yordan;Kanev;R;19840531;BUL;Bulgaria;;Q12282159
104379;Todd;Reid;R;19840603;AUS;Australia;180;Q971772
104380;Jeremy;Vogt;U;19840604;FRA;France;;
104381;Bojan;Szumanski;R;19840605;POL;Poland;;
104382;Markus;Bayer;L;19840612;GER;Germany;;
104383;Diogo;Rocha;R;19840614;POR;Portugal;;Q24702884
104384;Pablo;Santos;R;19840615;ESP;Spain;183;Q7121759
104385;Lars;Poerschke;R;19840617;GER;Germany;;
104386;Janko;Tipsarevic;R;19840622;SRB;Serbia;180;Q210012
104387;Massimo;Bosa;R;19840623;ITA;Italy;;
104388;Morgan;Phillips;U;19840623;GBR;Great Britain;;Q22097761
104389;Ishay;Hadash;R;19840627;ISR;Israel;;
104390;Jonathan;Hilaire;R;19840627;FRA;France;;
104391;Damien;Lacombe;U;19840628;FRA;France;;
104392;Franco;Ferreiro;R;19840701;BRA;Brazil;188;Q922130
104393;Gregoire;Burquier;L;19840708;FRA;France;;Q5612768
104394;Marc;Auradou;R;19840709;FRA;France;;
104395;Marcel;Felder;R;19840709;URU;Uruguay;174;Q934069
104396;Matthew;Roberts;L;19840709;USA;United States of America;;
104397;Laurent;Recouderc;R;19840710;FRA;France;178;Q1808140
104398;Andre;Begemann;R;19840712;GER;Germany;188;Q71162
104399;Mislav;Hizak;U;19840714;CRO;Croatia;;
104400;Daniel;Schubert;R;19840715;GER;Germany;;
104401;Jaco;Mathew;R;19840715;IND;India;;
104402;Clement;Morel;R;19840716;MON;Monaco;;Q2980653
104403;Przemyslaw;Lesniewski;U;19840716;POL;Poland;;
104404;Rob;Searle;R;19840719;GBR;Great Britain;;
104405;Nicholas;Edlefsen;U;19840721;USA;United States of America;;
104406;Naim;Lalji;U;19840723;GBR;Great Britain;;
104407;Sergio;Perez Perez;U;19840723;ESP;Spain;;Q7454369
104408;Teodor;Bolanu;L;19840723;ROU;Romania;;
104409;Florian;Nufer;U;19840724;GER;Germany;;
104410;Andrei;Mlendea;U;19840803;ROU;Romania;;Q12720674
104411;Amar;Zubcevic;U;19840809;SUI;Switzerland;;
104412;Matt;Simpson;U;19840810;NZL;New Zealand;;
104413;Matthew;Simpson;U;19840810;NZL;New Zealand;;
104414;Morgan;Wilson;U;19840811;AUS;Australia;;
104415;Colin;Fleming;R;19840813;GBR;Great Britain;188;Q261064
104416;Tiago;Godinho;R;19840813;POR;Portugal;;Q24258734
104417;Robin;Soderling;R;19840814;SWE;Sweden;193;Q192801
104418;Matthew;Smith;R;19840821;GBR;Great Britain;;
104419;Mohammed;Fetov;R;19840830;SUI;Switzerland;;
104420;Francisco;Neves;U;19840901;POR;Portugal;;
104421;Martin;Vilarrubi;R;19840902;URU;Uruguay;;Q39872472
104422;Hyung Kwon;Kim;R;19840903;KOR;South Korea;;
104423;Koki;Matsunaga;R;19840903;JPN;Japan;;Q17209123
104424;Go;Soeda;R;19840905;JPN;Japan;178;Q373544
104425;Goncalo;Pereira;R;19840906;POR;Portugal;;
104426;Tzu Yang;Lin;U;19840908;TPE;Taiwan;;
104427;Jerry;Makowski;U;19840910;USA;United States of America;;
104428;Petar;Trendafilov;R;19840911;BUL;Bulgaria;;Q12290610
104429;Kean;Feeder;U;19840914;USA;United States of America;;
104430;Alex;Miotto;R;19840918;GBR;Great Britain;;
104431;Antonio;Ruiz Rosales;R;19840918;MEX;Mexico;;Q41632798
104432;Miha;Mlakar;R;19840919;SLO;Slovenia;;
104433;Frank;Dancevic;R;19840926;CAN;Canada;185;Q462457
104434;Saar;Steele;R;19840928;ISR;Israel;;Q28842117
104435;Ryan;Young;U;19841001;USA;United States of America;;
104436;Robbye;Poole;U;19841002;USA;United States of America;;
104437;Dekel;Valtzer;U;19841003;ISR;Israel;;Q107524253
104438;Oscar;Rodriguez Sanchez;U;19841007;COL;Colombia;;Q107615851
104439;Vadim;Davletshin;U;19841007;RUS;Russia;;Q55138569
104440;Eric;Gomes;R;19841008;BRA;Brazil;;
104441;Oskar;Pallin;U;19841008;SWE;Sweden;;
104442;Alexandre;Bonatto;R;19841009;BRA;Brazil;;
104443;Luigi;Dagord;R;19841010;ITA;Italy;;
104444;Ryan;Henry;R;19841014;AUS;Australia;183;Q7384141
104445;Jose Antonio;Sanchez De Luna;R;19841018;ESP;Spain;;Q6291523
104446;Dinko;Halachev;U;19841022;BUL;Bulgaria;;Q13512837
104447;Pierrick;Ysern;U;19841024;FRA;France;;
104448;Dennis;Biggemann;R;19841028;GER;Germany;;
104449;Cosmin;Cotet;R;19841029;ROU;Romania;;
104450;Ivan;Vukovic;L;19841102;CRO;Croatia;;
104451;Sascha;Heinemann;R;19841110;GER;Germany;;
104452;Arnaud;Segodo;L;19841112;BEN;Benin;;
104453;Michael;Ryderstedt;L;19841112;SWE;Sweden;188;Q955375
104454;Murad;Inoyatov;R;19841113;UZB;Uzbekistan;;Q6431448
104455;Daniel;Lustig;R;19841125;CZE;Czechia;190;
104456;Colin;Ebelthite;R;19841127;AUS;Australia;;Q1108419
104457;Clint;Thomson;L;19841128;GER;Germany;;
104458;Clinton;Thomson;L;19841128;GER;Germany;;
104459;Arkady;Bassetti;U;19841205;ITA;Italy;;
104460;Dustin;Brown;R;19841208;GER;Germany;196;Q77159
104461;Brett;Joelson;U;19841212;USA;United States of America;;
104462;Miquel;Perez Puigdomenech;U;19841212;ESP;Spain;;
104463;Dmitriy;Makeyev;U;19841213;KAZ;Kazakhstan;;
104464;Abdul;Mumin Babalola;L;19841215;NGR;Nigeria;;
104465;Martin;Emmrich;L;19841217;GER;Germany;183;Q67607
104466;Robert;Haybittel;R;19841220;AUS;Australia;;
104467;Lamine;Ouahab;R;19841222;ALG;Algeria;185;Q1801569
104468;Gilles;Simon;R;19841227;FRA;France;183;Q212833
104469;Erling;Tveit;L;19841228;NOR;Norway;;Q17113124
104470;Komlavi;Loglo;R;19841230;TOG;Togo;183;Q1370987
104471;Ivan;Dodig;R;19850102;CRO;Croatia;183;Q324515
104472;Antoine;Tassart;U;19850103;FRA;France;;
104473;Walter;Trusendi;U;19850103;ITA;Italy;;Q2546592
104474;Leonardo;Kirche;R;19850104;BRA;Brazil;188;Q6526014
104475;Alexei;Ivanov;R;19850105;RUS;Russia;;
104476;Louk;Sorensen;R;19850107;IRL;Ireland;175;Q3495542
104477;Jorge;Aguilar;R;19850108;CHI;Chile;178;Q1703751
104478;Hyun Woo;Nam;R;19850109;KOR;South Korea;;Q106934597
104479;Sarvar;Ikramov;R;19850110;UZB;Uzbekistan;;Q99557512
104480;Daniel;Chu;L;19850111;CAN;Canada;;
104481;Aleksandar;Cvetkov;U;19850112;SRB;Serbia;;
104482;Matias;Niemiz;R;19850112;ARG;Argentina;;
104483;Gordan;Peranec;U;19850114;CRO;Croatia;;
104484;Lawal;Shehu;R;19850115;NGR;Nigeria;;
104485;Nick;Van Der Meer;U;19850118;NED;Netherlands;;Q107000932
104486;Horia;Tecau;R;19850119;ROU;Romania;193;Q457011
104487;Marcel;Zimmermann;R;19850120;GER;Germany;183;Q29867893
104488;Armin;Sandbichler;L;19850122;AUT;Austria;180;
104489;Barry;King;R;19850122;IRL;Ireland;;Q17050312
104490;Peter;Steinberger;R;19850122;GER;Germany;;
104491;Yannick;Nelord;R;19850122;IND;India;;
104492;Yuri;Radomsky;U;19850123;BRA;Brazil;;
104493;Adam;Fass;R;19850125;USA;United States of America;;
104494;Adrian;Ungur;R;19850125;ROU;Romania;178;Q374499
104495;Florin;Mergea;R;19850126;ROU;Romania;180;Q3074323
104496;Luis Manuel;Flores;L;19850201;MEX;Mexico;;Q6700213
104497;Takanobu;Nishio;R;19850205;JPN;Japan;;
104498;Timothy;Bradshaw;U;19850207;GBR;Great Britain;;
104499;Jimmy;Wang;R;19850208;TPE;Taiwan;178;Q515714
104500;Somdev;Devvarman;R;19850213;IND;India;180;Q337656
104501;Xin Yuan;Yu;L;19850213;CHN;China;;Q3497307
104502;Amit;Inbar;L;19850215;ISR;Israel;;Q6588434
104503;Guillermo;Hormazabal;R;19850219;CHI;Chile;;Q5616171
104504;Ross;Hutchins;R;19850222;GBR;Great Britain;190;Q552518
104505;Konstantin;Kravchuk;R;19850223;RUS;Russia;190;Q6429974
104506;David;Brewer;R;19850224;GBR;Great Britain;;
104507;Jeffrey;Das;R;19850225;USA;United States of America;;
104508;Robert;Yim;L;19850225;USA;United States of America;;Q13512816
104509;Michal;Milko;L;19850226;SVK;Slovakia;;
104510;Stefan;Seifert;L;19850228;GER;Germany;;
104511;Lenoir;Ramos;R;19850301;BRA;Brazil;190;
104512;Ergun;Zorlu;R;19850302;TUR;Turkey;;Q5385849
104513;Leandro;Migani;R;19850302;ARG;Argentina;;
104514;Arun;Prakash Rajagopalan;U;19850304;IND;India;;
104515;Mathieu;Montcourt;R;19850304;FRA;France;183;Q556709
104516;Arnau;Brugues Davi;L;19850305;ESP;Spain;183;Q2944541
104517;Adam;Feeney;R;19850307;AUS;Australia;178;Q13512820
104518;Amrit;Narasimhan;U;19850310;USA;United States of America;;
104519;Roman;Vogeli;R;19850313;CZE;Czechia;;
104520;Sebastian;Salas;U;19850313;MEX;Mexico;;
104521;Jacob;Melskens;R;19850320;DEN;Denmark;;Q100789618
104522;Chris;Klingemann;U;19850324;CAN;Canada;;
104523;Frederico;Gil;R;19850324;POR;Portugal;178;Q356907
104524;Walter;Valarezo;U;19850325;ECU;Ecuador;;
104525;Tore;Deleuran Skjold Db37;L;19850326;DEN;Denmark;;
104526;Meng Hua;Lee;R;19850327;TPE;Taiwan;;
104527;Stan;Wawrinka;R;19850328;SUI;Switzerland;183;Q193661
104528;Brian;Grooms;U;19850329;USA;United States of America;;
104529;David;Villanueva Perez;R;19850329;ESP;Spain;;
104530;Luke;Shields;U;19850401;USA;United States of America;;
104531;Sergio;Ramirez;U;19850401;COL;Colombia;;
104532;Jose;Checa Calvo;L;19850402;ESP;Spain;;Q16298347
104533;Tomislav;Hadzic;R;19850402;CRO;Croatia;;
104534;Dudi;Sela;R;19850404;ISR;Israel;175;Q311014
104535;Daniel;Garza;R;19850408;MEX;Mexico;;Q5217251
104536;Andrew;Roberts;R;19850409;AUS;Australia;;
104537;Dejan;Cvetkovic;R;19850413;CAN;Canada;;
104538;Joaquin Jesus;Monteferrario;R;19850413;ARG;Argentina;;
104539;Stephen;Bass;U;19850413;USA;United States of America;;
104540;Chris;Kwon;R;19850416;USA;United States of America;;
104541;Mark;Fynn;R;19850416;ZIM;Zimbabwe;183;Q18043897
104542;Jo-Wilfried;Tsonga;R;19850417;FRA;France;188;Q192661
104543;Pablo;Figueroa;R;19850418;SWE;Sweden;;
104544;Ricardo;Villacorta Alonso;R;19850424;ESP;Spain;;Q16302920
104545;John;Isner;R;19850426;USA;United States of America;206;Q53566
104546;Adrian;Szatmary;R;19850427;HUN;Hungary;;
104547;Horacio;Zeballos;L;19850427;ARG;Argentina;188;Q512651
104548;Brian;Baker;R;19850430;USA;United States of America;190;Q53329
104549;Martin;Schulhauser;U;19850505;CZE;Czechia;;
104550;Ricardo;Hocevar;R;19850505;BRA;Brazil;180;Q923317
104551;Gero;Kretschmer;R;19850506;GER;Germany;;Q5552369
104552;Juan Francisco;Spina;U;19850508;ARG;Argentina;;Q99942052
104553;Chris;Letcher;R;19850511;AUS;Australia;;Q16548831
104554;Shane;La Porte;R;19850512;USA;United States of America;;
104555;Dylan Seong Kwan;Kim;R;19850513;KOR;South Korea;;
104556;Alexander;Perfilov;R;19850517;RUS;Russia;;
104557;Andis;Juska;R;19850522;LAT;Latvia;;Q492136
104558;Mohammed;Abdulla;U;19850523;QAT;Qatar;;
104559;Teymuraz;Gabashvili;R;19850523;RUS;Russia;188;Q337763
104560;Nima;Roshan;U;19850524;AUS;Australia;;
104561;Jae Sung;An;R;19850528;KOR;South Korea;;Q16010684
104562;James;Ludlow;U;19850603;USA;United States of America;;
104563;Luca;Vanni;R;19850604;ITA;Italy;198;Q6695985
104564;Ioan Alexandru;Cojanu;R;19850606;ROU;Romania;;
104565;Hyun Joon;Suk;R;19850609;KOR;South Korea;;
104566;Aditya;Madkekar;U;19850611;IND;India;;
104567;Mikolaj;Szmyrgala;R;19850611;POL;Poland;;
104568;Amadeus;Fulford Jones;U;19850615;GBR;Great Britain;;
104569;Lado;Chikhladze;R;19850615;GEO;Georgia;;Q12866080
104570;Leandro;Savelli;R;19850615;ARG;Argentina;;
104571;Marcos;Baghdatis;R;19850617;CYP;Cyprus;183;Q207084
104572;Eric;Scherer;R;19850620;GER;Germany;;
104573;Jerome;Becker;R;19850622;GER;Germany;;
104574;Alessandro Damiano;Ventre;U;19850626;BRA;Brazil;;
104575;Jochen;Matschke;R;19850705;GER;Germany;;
104576;Brendan;Moore;L;19850706;AUS;Australia;;
104577;Richard;Irwin;R;19850712;GBR;Great Britain;;
104578;Francesco;Borgo;R;19850714;ITA;Italy;;
104579;Romain;Jouan;R;19850716;FRA;France;183;Q3502027
104580;Haithem;Abid;L;19850717;TUN;Tunisia;;Q91969775
104581;David;Estruch;R;19850720;ESP;Spain;;
104582;Rok;Jarc;R;19850720;SLO;Slovenia;;
104583;Filip;Polasek;R;19850721;SVK;Slovakia;196;Q555698
104584;Simeon;Ivanov;R;19850723;BUL;Bulgaria;;Q12293747
104585;Gyorgy;Balazs;R;19850724;HUN;Hungary;;Q5625636
104586;Lukas;Rosol;R;19850724;CZE;Czechia;196;Q29059
104587;Claudio;Grassi;U;19850725;ITA;Italy;;Q15278798
104588;David;Stojan;U;19850729;SUI;Switzerland;;
104589;Chris;Guccione;L;19850730;AUS;Australia;201;Q356041
